number,name,runningOffice,party
1150,DOUGLAS DE ARAUJO GIGLIO,FEDERAL_REPRESENTATIVE,PP
1152,MASSAEL BESSA DA SILVA,FEDERAL_REPRESENTATIVE,PP
1153,GEOVANIA DE SOUSA OLIVEIRA QUEIROZ,FEDERAL_REPRESENTATIVE,PP
1154,JOÃO LUIZ LEITE,FEDERAL_REPRESENTATIVE,PP
1155,OSWALDO MARQUES CERA FILHO,FEDERAL_REPRESENTATIVE,PP
1156,JHONATAN ARAUJO PANHAGUA,FEDERAL_REPRESENTATIVE,PP
1157,CLEBER DA ROSA MOREIRA,FEDERAL_REPRESENTATIVE,PP
1160,RENATO DISSEI,FEDERAL_REPRESENTATIVE,PP
1162,GILMARA VANZO CRISTÃO,FEDERAL_REPRESENTATIVE,PP
1165,MARCOS ROBERTO VICENTE,FEDERAL_REPRESENTATIVE,PP
1166,ALBERT GAUSS,FEDERAL_REPRESENTATIVE,PP
1167,ELAINE CRISTINA DA SILVA,FEDERAL_REPRESENTATIVE,PP
1168,JACQUES CHOURIK,FEDERAL_REPRESENTATIVE,PP
1169,PASCOAL SOUZA SILVA,FEDERAL_REPRESENTATIVE,PP
1170,RONY DE CASTRO FRANÇA JUNIOR,FEDERAL_REPRESENTATIVE,PP
1175,GLAUCIA DE MATOS BERNARDO,FEDERAL_REPRESENTATIVE,PP
1177,PAULA FURTADO BRUM,FEDERAL_REPRESENTATIVE,PP
1178,MARCOS APARECIDO VARGAS,FEDERAL_REPRESENTATIVE,PP
1179,CATARINA SANTOS BRIOZO,FEDERAL_REPRESENTATIVE,PP
1180,MANOEL EDUARDO PEREIRA DA CRUZ PALOMINO,FEDERAL_REPRESENTATIVE,PP
1182,MARCELO MORICKOCHI,FEDERAL_REPRESENTATIVE,PP
1188,LUCAS SANCHES PROMESSIA,FEDERAL_REPRESENTATIVE,PP
1189,SAMUEL PAES,FEDERAL_REPRESENTATIVE,PP
1190,PAULO ADRIANO LOPES LUCINDA TELHADA,FEDERAL_REPRESENTATIVE,PP
1191,RAPHAEL APARECIDO DE OLIVEIRA,FEDERAL_REPRESENTATIVE,PP
1199,EDICARLOS VIEIRA,FEDERAL_REPRESENTATIVE,PP
1200,ANTONIO FERNANDES DOS SANTOS NETO,FEDERAL_REPRESENTATIVE,PDT
1201,ERICK JOSÉ ELOI DO NASCIMENTO,FEDERAL_REPRESENTATIVE,PDT
1202,SEBASTIAO FARIAS PAIVA,FEDERAL_REPRESENTATIVE,PDT
1204,CLEBER MACARIO DE MACEDO,FEDERAL_REPRESENTATIVE,PDT
1207,MARIA REGINA MENDES FERREIRA,FEDERAL_REPRESENTATIVE,PDT
1208,VANESSA ARAUJO,FEDERAL_REPRESENTATIVE,PDT
1209,LUCINEIA FERREIRA SANTOS COSTA,FEDERAL_REPRESENTATIVE,PDT
1210,TELMA GIMENEZ LOUREIRO,FEDERAL_REPRESENTATIVE,PDT
1211,FÁBIO SILVA MOREIRA,FEDERAL_REPRESENTATIVE,PDT
1212,MARIA GIOVANA LUCHIARI PISONI DUARTE FORTUNATO,FEDERAL_REPRESENTATIVE,PDT
1213,PEDRO MAURÍCIO PEREIRA,FEDERAL_REPRESENTATIVE,PDT
1214,CARLOS TARCISIO PAULO,FEDERAL_REPRESENTATIVE,PDT
1215,GERALDO JERÔNIMO GONÇALVES,FEDERAL_REPRESENTATIVE,PDT
1219,DANIEL MONTEIRO COSTA,FEDERAL_REPRESENTATIVE,PDT
1220,GILVANDRO JOSÉ ALVES DE OLIVEIRA FILHO,FEDERAL_REPRESENTATIVE,PDT
1221,LINCOLN PEREIRA FERNANDES,FEDERAL_REPRESENTATIVE,PDT
1222,WESLEY LEONARDO CEZAR,FEDERAL_REPRESENTATIVE,PDT
1223,RUTE APARECIDA LEITE RIPARI,FEDERAL_REPRESENTATIVE,PDT
1224,CLAUDIA KEITI DA COSTA,FEDERAL_REPRESENTATIVE,PDT
1227,MÁRIO ALVES DA SILVA FILHO,FEDERAL_REPRESENTATIVE,PDT
1230,ANTONIO MARIO DE PAULA FERREIRA IELO,FEDERAL_REPRESENTATIVE,PDT
1231,GUSTAVO MARTINS PICCOLO,FEDERAL_REPRESENTATIVE,PDT
1232,DIMITRI SEAN RIBEIRO CARNEIRO,FEDERAL_REPRESENTATIVE,PDT
1233,HEITOR ALVES,FEDERAL_REPRESENTATIVE,PDT
1234,WILSON CALDEIRA PAIVA,FEDERAL_REPRESENTATIVE,PDT
1236,LINDINALVA DO CARMO LIMA,FEDERAL_REPRESENTATIVE,PDT
1238,SOLANGE ELIZABETH DOS SANTOS DORTA,FEDERAL_REPRESENTATIVE,PDT
1240,ANA CLÁUDIA FERREIRA DE PAIVA,FEDERAL_REPRESENTATIVE,PDT
1244,LEANDRO CSEIMAN DOURADO,FEDERAL_REPRESENTATIVE,PDT
1245,DIJAIR DE JESUS ALMEIDA,FEDERAL_REPRESENTATIVE,PDT
1250,ABNER JOAS TOFANELLI,FEDERAL_REPRESENTATIVE,PDT
1251,GILSON DE SOUZA CARVALHO,FEDERAL_REPRESENTATIVE,PDT
1254,ANDRÉ LUIS DE MORAES,FEDERAL_REPRESENTATIVE,PDT
1255,MÔNICA DE OLIVEIRA LOURENÇO VELOSO,FEDERAL_REPRESENTATIVE,PDT
1265,MARIA FABIA DA SILVA,FEDERAL_REPRESENTATIVE,PDT
1266,JORGE AUGUSTO FIGO PESSOA,FEDERAL_REPRESENTATIVE,PDT
1269,MARTA DIAS FELIX,FEDERAL_REPRESENTATIVE,PDT
1270,ELZA ALVES DE CARVALHO,FEDERAL_REPRESENTATIVE,PDT
1272,DEJAIR DIAS DA SILVA,FEDERAL_REPRESENTATIVE,PDT
1275,MARIA JOAQUINA DOS SANTOS,FEDERAL_REPRESENTATIVE,PDT
1276,LUCIANO MOURA DA SILVA,FEDERAL_REPRESENTATIVE,PDT
1277,MARCO ANTÔNIO FACCAS,FEDERAL_REPRESENTATIVE,PDT
1280,AMÉRICO ALEXANDRE CIANFARANI XAVIER,FEDERAL_REPRESENTATIVE,PDT
1281,LUIZ FELIPE DIAS,FEDERAL_REPRESENTATIVE,PDT
1288,ADRIANO CESAR DA SILVEIRA ZAMBELLI,FEDERAL_REPRESENTATIVE,PDT
1290,CLOVES ALVES DOS SANTOS,FEDERAL_REPRESENTATIVE,PDT
1297,GLAUCE KELLY DOS SANTOS ADÃO LIMA,FEDERAL_REPRESENTATIVE,PDT
1299,RAFAEL ANTONIO DE SOUZA,FEDERAL_REPRESENTATIVE,PDT
1300,POLLYANNA DO VALLE ATAGIBA,FEDERAL_REPRESENTATIVE,PT
1301,FRANCISCO DANIEL CELEGUIM DE MORAIS,FEDERAL_REPRESENTATIVE,PT
1307,FABIANA SOLER DOS SANTOS ANDRADE,FEDERAL_REPRESENTATIVE,PT
1308,DOUGLAS MARTINS IZZO,FEDERAL_REPRESENTATIVE,PT
1309,ANTONIO ALBERTO MACHADO,FEDERAL_REPRESENTATIVE,PT
1310,IARA BERNARDI,FEDERAL_REPRESENTATIVE,PT
1311,MARTA DE SOUZA SOBRAL,FEDERAL_REPRESENTATIVE,PT
1312,ORLANDO VITORIANO DE OLIVEIRA,FEDERAL_REPRESENTATIVE,PT
1313,RUI GOETHE DA COSTA FALCÃO,FEDERAL_REPRESENTATIVE,PT
1314,BERNARDO LERER,FEDERAL_REPRESENTATIVE,PT
1315,ADELINO FRANCISCO DE OLIVEIRA,FEDERAL_REPRESENTATIVE,PT
1316,JORGE ANTONIO SORIANO MOURA,FEDERAL_REPRESENTATIVE,PT
1319,PEDRO TOURINHO DE SIQUEIRA,FEDERAL_REPRESENTATIVE,PT
1320,WAGNER OCIMAR BALIEIRO,FEDERAL_REPRESENTATIVE,PT
1321,ROSÂNGELA SILVA DOS SANTOS,FEDERAL_REPRESENTATIVE,PT
1322,ARLINDO CHIGNALIA JUNIOR,FEDERAL_REPRESENTATIVE,PT
1323,PASCOALINA SOUZA SILVA,FEDERAL_REPRESENTATIVE,PT
1325,KERLLYN DE OLIVEIRA MENEGUSSE,FEDERAL_REPRESENTATIVE,PT
1326,EMERSON DE ABREU SANTANA,FEDERAL_REPRESENTATIVE,PT
1328,TAMIRES GOMES SAMPAIO,FEDERAL_REPRESENTATIVE,PT
1330,JANAINA FERRATO ELIAS,FEDERAL_REPRESENTATIVE,PT
1331,CELI REGINA DA CRUZ,FEDERAL_REPRESENTATIVE,PT
1332,REINALDO FRANCO DE SOUZA,FEDERAL_REPRESENTATIVE,PT
1333,JULIANA CARDOSO,FEDERAL_REPRESENTATIVE,PT
1334,FERNANDA MENDES PRADO,FEDERAL_REPRESENTATIVE,PT
1338,GILDENOR ALVES FREIRE,FEDERAL_REPRESENTATIVE,PT
1340,RAFAEL BRUXELLAS PARRA,FEDERAL_REPRESENTATIVE,PT
1341,EDUARDO DADE SALLUM,FEDERAL_REPRESENTATIVE,PT
1344,JAQUES ARTUR MUNHOZ,FEDERAL_REPRESENTATIVE,PT
1345,GILBERTO ANTONIO LUIZ,FEDERAL_REPRESENTATIVE,PT
1347,JUVENAL DE AGUIAR PENTEADO NETO,FEDERAL_REPRESENTATIVE,PT
1350,MATEUS OLIVEIRA MORO,FEDERAL_REPRESENTATIVE,PT
1351,REGINALDO CAMILO DOS SANTOS,FEDERAL_REPRESENTATIVE,PT
1353,NILTO IGNÁCIO TATTO,FEDERAL_REPRESENTATIVE,PT
1354,ALEXANDRE ROCHA SANTOS PADILHA,FEDERAL_REPRESENTATIVE,PT
1355,LUIZ MARINHO,FEDERAL_REPRESENTATIVE,PT
1358,ALENCAR SANTANA BRAGA,FEDERAL_REPRESENTATIVE,PT
1360,JOSÉ AMÉRICO ASCENCIO DIAS,FEDERAL_REPRESENTATIVE,PT
1361,GERALDO MARTINS DE SOUZA,FEDERAL_REPRESENTATIVE,PT
1365,PAULO APARECIDO SILVA CAYRES,FEDERAL_REPRESENTATIVE,PT
1366,MARIANA CERGOLI JANEIRO,FEDERAL_REPRESENTATIVE,PT
1367,SANDRA APARECIDA MADEU IDA,FEDERAL_REPRESENTATIVE,PT
1369,SYMMY LARRAT BRITO DE CARVALHO,FEDERAL_REPRESENTATIVE,PT
1370,CARLOS ALBERTO ROLIM ZARATTINI,FEDERAL_REPRESENTATIVE,PT
1371,FABIO SILVA CALIXTO,FEDERAL_REPRESENTATIVE,PT
1375,DOUGLAS ELIAS BELCHIOR,FEDERAL_REPRESENTATIVE,PT
1377,FRANCISCO JOSÉ NOGUEIRA DA SILVA,FEDERAL_REPRESENTATIVE,PT
1380,JILMAR AUGUSTINHO TATTO,FEDERAL_REPRESENTATIVE,PT
1384,JACQUELINE CHANEL,FEDERAL_REPRESENTATIVE,PT
1385,KÁTIA SILVA DE OLIVEIRA,FEDERAL_REPRESENTATIVE,PT
1387,FERNANDA STEFANI CURTI,FEDERAL_REPRESENTATIVE,PT
1388,CLAUDETE ALVES DA SILVA,FEDERAL_REPRESENTATIVE,PT
1389,ALFREDO ALVES CAVALCANTE,FEDERAL_REPRESENTATIVE,PT
1390,VICENTE PAULO DA SILVA,FEDERAL_REPRESENTATIVE,PT
1391,LUCIENE BARROS VERISSIMO DA SILVA,FEDERAL_REPRESENTATIVE,PT
1393,CLAUDIO BISPO,FEDERAL_REPRESENTATIVE,PT
1398,LUIZ PAULO TEIXEIRA FERREIRA,FEDERAL_REPRESENTATIVE,PT
1399,THIAGO DOS REIS PEREIRA DOS SANTOS,FEDERAL_REPRESENTATIVE,PT
1400,PAULO SUSSUMU KOBAYASHI,FEDERAL_REPRESENTATIVE,PTB
1401,NELIO FERNANDO DOS REIS,FEDERAL_REPRESENTATIVE,PTB
1402,LUCIANA RIBEIRO CASTELLAN,FEDERAL_REPRESENTATIVE,PTB
1403,RAFAEL ALMEIDA PRADO VALENTIM,FEDERAL_REPRESENTATIVE,PTB
1404,SILVIO ROMERO DE MAGALHAES LEITE,FEDERAL_REPRESENTATIVE,PTB
1405,LUIZ FRANCISCO TEIXEIRA,FEDERAL_REPRESENTATIVE,PTB
1406,JOARLEY MOISES ALVES DOS SANTOS,FEDERAL_REPRESENTATIVE,PTB
1407,SELMA RODRIGUES DANTAS MUNHOZ,FEDERAL_REPRESENTATIVE,PTB
1408,DANIEL MIGUEL,FEDERAL_REPRESENTATIVE,PTB
1409,JOEL ANTONIO DE MELLO,FEDERAL_REPRESENTATIVE,PTB
1410,DANILA CINTIA AZEVEDO DE OLIVEIRA,FEDERAL_REPRESENTATIVE,PTB
1411,JURANDIR PEREIRA ALENCAR,FEDERAL_REPRESENTATIVE,PTB
1412,WELDER DOUGLAS DA SILVA,FEDERAL_REPRESENTATIVE,PTB
1413,DAVID DE AMORIM CALDAS,FEDERAL_REPRESENTATIVE,PTB
1414,ADRILLES REIS JORGE,FEDERAL_REPRESENTATIVE,PTB
1415,VALDEMAR SILVA,FEDERAL_REPRESENTATIVE,PTB
1416,FLAVIANE MENESES AQUINO,FEDERAL_REPRESENTATIVE,PTB
1417,JOSE ANTONIO DE OLIVEIRA,FEDERAL_REPRESENTATIVE,PTB
1418,CLAUDINEI DE OLIVEIRA BARBOSA,FEDERAL_REPRESENTATIVE,PTB
1419,LUCIO DIAS DE OLIVEIRA,FEDERAL_REPRESENTATIVE,PTB
1420,MUNIR WAHHAB,FEDERAL_REPRESENTATIVE,PTB
1421,LUIZA POLYDORO,FEDERAL_REPRESENTATIVE,PTB
1422,ADRIANA RAMOS AFONSO EL RIFAI,FEDERAL_REPRESENTATIVE,PTB
1423,RODRIGO PIERNAS ANDOLFATO,FEDERAL_REPRESENTATIVE,PTB
1424,DAISE MARIA PEREIRA SILVA,FEDERAL_REPRESENTATIVE,PTB
1425,SILVIO ROBERTO SEIXAS REGO,FEDERAL_REPRESENTATIVE,PTB
1426,MARIA JOSE DE SOUZA,FEDERAL_REPRESENTATIVE,PTB
1427,MARCIA REGINA ALVES GONCALVES,FEDERAL_REPRESENTATIVE,PTB
1428,NILSON JESPERSEN DE OLIVEIRA FRANCO,FEDERAL_REPRESENTATIVE,PTB
1430,SILVANA MENK PINTO,FEDERAL_REPRESENTATIVE,PTB
1431,ROSINETE DA SILVA MOREIRA,FEDERAL_REPRESENTATIVE,PTB
1432,ELIAS GUIMARAES BORGES,FEDERAL_REPRESENTATIVE,PTB
1433,RAFAEL ALBANEZ,FEDERAL_REPRESENTATIVE,PTB
1434,NEFI ANTONIO CASTRO TALES,FEDERAL_REPRESENTATIVE,PTB
1435,ALESSANDRA SOUZA VALIM,FEDERAL_REPRESENTATIVE,PTB
1436,MARIA CELESTE JUSTA,FEDERAL_REPRESENTATIVE,PTB
1437,SONIA MARIA GUERREIRO PAZINI,FEDERAL_REPRESENTATIVE,PTB
1438,ANDRE LUIS RAMOS PEDROSO,FEDERAL_REPRESENTATIVE,PTB
1440,JOSE CAMILO GAVA NETO,FEDERAL_REPRESENTATIVE,PTB
1441,WAGNER TADEU SILVA PRADO,FEDERAL_REPRESENTATIVE,PTB
1442,WELLINGTON MACEDO DE SOUZA,FEDERAL_REPRESENTATIVE,PTB
1443,CLAUDINEIA MOREIRA DE ALMEIDA,FEDERAL_REPRESENTATIVE,PTB
1444,MARCIO AUGUSTO DE MEDEIROS,FEDERAL_REPRESENTATIVE,PTB
1445,FERNANDO FERRARI MERIGLI,FEDERAL_REPRESENTATIVE,PTB
1446,MARCOS ROBERTO DOS SANTOS,FEDERAL_REPRESENTATIVE,PTB
1447,MARCILIO DUARTE LIMA,FEDERAL_REPRESENTATIVE,PTB
1449,VAGNER BERTI,FEDERAL_REPRESENTATIVE,PTB
1450,RUBENS NUSQUE JUNIOR,FEDERAL_REPRESENTATIVE,PTB
1451,ANTONIO RAIMUNDO FEDOSSI,FEDERAL_REPRESENTATIVE,PTB
1452,OSVALDO MACEDO NEGRÃO,FEDERAL_REPRESENTATIVE,PTB
1454,BRUNO MADEIRA DE CARVALHO,FEDERAL_REPRESENTATIVE,PTB
1455,OSMAR BENEDITO PRIANTE,FEDERAL_REPRESENTATIVE,PTB
1456,GUILHERME SORICILLO BUNGER,FEDERAL_REPRESENTATIVE,PTB
1457,MARCIA BUENO DA SILVA,FEDERAL_REPRESENTATIVE,PTB
1460,SYLVIO MALHEIRO JUNIOR,FEDERAL_REPRESENTATIVE,PTB
1464,HUGO GOMES PAIVA,FEDERAL_REPRESENTATIVE,PTB
1466,DENILSON MIOTTO,FEDERAL_REPRESENTATIVE,PTB
1468,MARCELO ROSSI DOS SANTOS,FEDERAL_REPRESENTATIVE,PTB
1469,ITALO LORENZON NETO,FEDERAL_REPRESENTATIVE,PTB
1470,RENATO TAMAIO DE SOUZA,FEDERAL_REPRESENTATIVE,PTB
1471,ALTAIR CAMPANA,FEDERAL_REPRESENTATIVE,PTB
1472,MIGUEL ANDERSON HEREDIA DE SÁ,FEDERAL_REPRESENTATIVE,PTB
1473,JOSE CARLOS FERREIRA BARBOSA,FEDERAL_REPRESENTATIVE,PTB
1474,BOLIVAR FUNDÃO FILHO,FEDERAL_REPRESENTATIVE,PTB
1475,JAIR GOMES DA SILVA,FEDERAL_REPRESENTATIVE,PTB
1476,ANDERSON GONDIM SAMPAIO,FEDERAL_REPRESENTATIVE,PTB
1477,EDUARDO COSENTINO DA CUNHA,FEDERAL_REPRESENTATIVE,PTB
1478,JUNIA CRISTINA LEME MACEDO,FEDERAL_REPRESENTATIVE,PTB
1479,FRANCISCO DE ASSIS DA SILVA,FEDERAL_REPRESENTATIVE,PTB
1480,ROSEMEIRE MARTINS DE CARVALHO,FEDERAL_REPRESENTATIVE,PTB
1483,ROBERTA CRISTINA RONCADA GASPAR,FEDERAL_REPRESENTATIVE,PTB
1484,VIVIANE BERGAMO MORGERO,FEDERAL_REPRESENTATIVE,PTB
1488,ORLANDO GALATI,FEDERAL_REPRESENTATIVE,PTB
1489,VERA LUCIA SERVONE PINTO,FEDERAL_REPRESENTATIVE,PTB
1490,JULIANA PINTO GONÇALVES,FEDERAL_REPRESENTATIVE,PTB
1494,MARIA DE JESUS LOPES MARTINS SILVA,FEDERAL_REPRESENTATIVE,PTB
1499,MICHAEL DELLA TORRE NETO,FEDERAL_REPRESENTATIVE,PTB
1500,MARIO PALUMBO JUNIOR,FEDERAL_REPRESENTATIVE,MDB
1501,LEONORA MENDES DE LIMA,FEDERAL_REPRESENTATIVE,MDB
1502,EDSON COELHO ARAÚJO FILHO,FEDERAL_REPRESENTATIVE,MDB
1503,CARLA CRISTINA MASSARO FLORES,FEDERAL_REPRESENTATIVE,MDB
1504,PAULO MARCIO LIMA DE OLIVEIRA,FEDERAL_REPRESENTATIVE,MDB
1505,MARCOS ANTONIO PALERMO,FEDERAL_REPRESENTATIVE,MDB
1506,RENATO MENEGUELO,FEDERAL_REPRESENTATIVE,MDB
1507,MAICON VINICIUS RIBEIRO DA SILVA,FEDERAL_REPRESENTATIVE,MDB
1508,ANDREIA VAZ TOSTES IRENTE,FEDERAL_REPRESENTATIVE,MDB
1509,FABIO CESAR SATO,FEDERAL_REPRESENTATIVE,MDB
1510,WALTER VICIONI GONÇALVES,FEDERAL_REPRESENTATIVE,MDB
1511,TANDARA ALVES CAIXETA,FEDERAL_REPRESENTATIVE,MDB
1513,ANA PAULA TAVARES DE OLIVEIRA GOFFI,FEDERAL_REPRESENTATIVE,MDB
1514,LIDIANI ROCHA FERREIRA,FEDERAL_REPRESENTATIVE,MDB
1515,LUIZ FELIPE BALEIA TENUTO ROSSI,FEDERAL_REPRESENTATIVE,MDB
1516,DANIEL NEVES DE FARIA,FEDERAL_REPRESENTATIVE,MDB
1517,ADENILSON SILVA ALVES,FEDERAL_REPRESENTATIVE,MDB
1518,FABIO RINALDI MANZANO,FEDERAL_REPRESENTATIVE,MDB
1519,JULIANE LAURA CAMOLESI GALLO,FEDERAL_REPRESENTATIVE,MDB
1520,SIMONE APARECIDA CURRALADAS DOS SANTOS,FEDERAL_REPRESENTATIVE,MDB
1521,FABRICIO DIAS JUNIOR,FEDERAL_REPRESENTATIVE,MDB
1522,MARIA GABRIELA PRADO MANSSUR,FEDERAL_REPRESENTATIVE,MDB
1523,MARCEL DE JESUS GARCIA,FEDERAL_REPRESENTATIVE,MDB
1524,ALESSANDRA ESQUIVEL PRANDI,FEDERAL_REPRESENTATIVE,MDB
1525,ALCIDES FERNANDES BARBOSA,FEDERAL_REPRESENTATIVE,MDB
1526,FRANCISCO DE ASSIS CARVALHO ARTEN,FEDERAL_REPRESENTATIVE,MDB
1527,FERNANDO ALVES LISBOA DINI,FEDERAL_REPRESENTATIVE,MDB
1530,TAKAHARU YAMAUCHI,FEDERAL_REPRESENTATIVE,MDB
1531,RODNEY VICENTE DE SOUZA,FEDERAL_REPRESENTATIVE,MDB
1532,LUIZ LAURO FERREIRA,FEDERAL_REPRESENTATIVE,MDB
1536,ENRICO VAN BLARCUM DE GRAAFF MISASI,FEDERAL_REPRESENTATIVE,MDB
1537,MARCOS ESTEVÃO MARQUES SARAIVA,FEDERAL_REPRESENTATIVE,MDB
1538,LUIZ FELIPE DE LIMA SANTOS,FEDERAL_REPRESENTATIVE,MDB
1540,DENIS EDUARDO ANDIA,FEDERAL_REPRESENTATIVE,MDB
1542,CLAUDINEI DA ROCHA CORDEIRO,FEDERAL_REPRESENTATIVE,MDB
1543,RICARDO KANAAN MARIANO DE ALMEIDA,FEDERAL_REPRESENTATIVE,MDB
1544,ELAINE SILVEIRA NEVES,FEDERAL_REPRESENTATIVE,MDB
1545,ROBERTO RUFCA DE OLIVEIRA,FEDERAL_REPRESENTATIVE,MDB
1547,KARLA JULIANE DA SILVA ALVES FRANCISCO,FEDERAL_REPRESENTATIVE,MDB
1548,SUELY APARECIDA ANTONIO,FEDERAL_REPRESENTATIVE,MDB
1550,JOÃO CURY NETO,FEDERAL_REPRESENTATIVE,MDB
1551,ROBERTO MARTINS FIGUEIREDO,FEDERAL_REPRESENTATIVE,MDB
1552,MARCIO GONÇALVES MACIEL,FEDERAL_REPRESENTATIVE,MDB
1553,RUI CARLOS VINCENZI,FEDERAL_REPRESENTATIVE,MDB
1554,LUIZ OTAVIO OLIVEIRA CAMPOS,FEDERAL_REPRESENTATIVE,MDB
1555,KAUÊ CESAR SILVA,FEDERAL_REPRESENTATIVE,MDB
1556,EDNA APARECIDA OLIVEIRA SANTOS,FEDERAL_REPRESENTATIVE,MDB
1557,LARISSA PAIVA ANALIO MARCELINO,FEDERAL_REPRESENTATIVE,MDB
1558,APARECIDO SARAIVA DA ROCHA,FEDERAL_REPRESENTATIVE,MDB
1560,JANAINA CARLA DE LIMA PASCALICHIO,FEDERAL_REPRESENTATIVE,MDB
1562,ARMANDO FERREIRO RODRIGUES,FEDERAL_REPRESENTATIVE,MDB
1565,MARLON FARIAS DA LUZ,FEDERAL_REPRESENTATIVE,MDB
1566,MARCELO DA SILVA,FEDERAL_REPRESENTATIVE,MDB
1567,HELIO NISHIMOTO,FEDERAL_REPRESENTATIVE,MDB
1570,LUCIANO ANDRE RODRIGUES,FEDERAL_REPRESENTATIVE,MDB
1572,JOÃO LUIZ FEITOSA,FEDERAL_REPRESENTATIVE,MDB
1575,EDMILSON DE SOUZA VIEIRA FEITOSA,FEDERAL_REPRESENTATIVE,MDB
1577,JORGE LUIS LEPINSK,FEDERAL_REPRESENTATIVE,MDB
1578,CLEUSA RAMOS ZERBINI,FEDERAL_REPRESENTATIVE,MDB
1580,FÁBIO EDUARDO DE OLIVEIRA TERUEL,FEDERAL_REPRESENTATIVE,MDB
1582,ELIANA MARUCCI COSTA MIRANDA,FEDERAL_REPRESENTATIVE,MDB
1587,ARNALDO SALVETTI PALACIO JUNIOR,FEDERAL_REPRESENTATIVE,MDB
1588,HERNANI ALBERTO MONACO LEONHARDT,FEDERAL_REPRESENTATIVE,MDB
1595,EDVAM RAMOS DE SOUZA,FEDERAL_REPRESENTATIVE,MDB
1596,IOLANDA KEIKO MIASHIRO OTA,FEDERAL_REPRESENTATIVE,MDB
1599,ALBERTO PEREIRA MOURÃO,FEDERAL_REPRESENTATIVE,MDB
1600,CLAUDIO DONIZETE DOS REIS,FEDERAL_REPRESENTATIVE,PSTU
1602,GABRIELA GUERRERO ARIONE,FEDERAL_REPRESENTATIVE,PSTU
1606,WALDEMIR APARECIDO SOARES JUNIOR,FEDERAL_REPRESENTATIVE,PSTU
1610,THAIS RABELLO SILVA,FEDERAL_REPRESENTATIVE,PSTU
1611,RENATO BENEDUCI ASSAD,FEDERAL_REPRESENTATIVE,PSTU
1612,MARIANA FRAGOSO WATANABE,FEDERAL_REPRESENTATIVE,PSTU
1616,WELLER PEREIRA GONÇALVES,FEDERAL_REPRESENTATIVE,PSTU
1630,ANTONIO RIBEIRO DUARTE,FEDERAL_REPRESENTATIVE,PSTU
1655,MARCELLO FERREIRA DOS SANTOS,FEDERAL_REPRESENTATIVE,PSTU
1800,DORIEDSON ANTONIO DA SILVA FREITAS,FEDERAL_REPRESENTATIVE,REDE
1801,BRAZ HENRIQUE TELES,FEDERAL_REPRESENTATIVE,REDE
1805,ANDERSON SEVERIANO GOMES,FEDERAL_REPRESENTATIVE,REDE
1807,EDEVALDO DONIZETTI DE CAMPOS,FEDERAL_REPRESENTATIVE,REDE
1808,JERUSA JANUÁRIA DA SILVA,FEDERAL_REPRESENTATIVE,REDE
1810,ADOLFO TIMOTIO,FEDERAL_REPRESENTATIVE,REDE
1818,MARIA OSMARINA MARINA DA SILVA VAZ DE LIMA,FEDERAL_REPRESENTATIVE,REDE
1819,CLAUDIO GASPAR DOTTORI,FEDERAL_REPRESENTATIVE,REDE
1822,PATRICIA SILVA ZANELLA,FEDERAL_REPRESENTATIVE,REDE
1828,SÉRGIO DA SILVA GRILLO,FEDERAL_REPRESENTATIVE,REDE
1833,MARIA ISABEL LOPES DA CUNHA SOARES,FEDERAL_REPRESENTATIVE,REDE
1844,MARIO DONIZETE D ANDREA,FEDERAL_REPRESENTATIVE,REDE
1850,JOÃO PEDRO DA PAZ ARAÚJO,FEDERAL_REPRESENTATIVE,REDE
1855,MARCO ANTONIO BATISTA,FEDERAL_REPRESENTATIVE,REDE
1877,RICARDO MAGNUS OSÓRIO GALVÃO,FEDERAL_REPRESENTATIVE,REDE
1880,ALEXANDRE LUÍS NOBRE TERRERI,FEDERAL_REPRESENTATIVE,REDE
1881,MARKS RODRIGO PINTIJA,FEDERAL_REPRESENTATIVE,REDE
1882,ISABEL CRISTINA GONÇALVES BERNARDES,FEDERAL_REPRESENTATIVE,REDE
1887,SARA JANE RONCOLATO ZANETTI,FEDERAL_REPRESENTATIVE,REDE
1888,MAISA DINIZ LIMA,FEDERAL_REPRESENTATIVE,REDE
1890,MARIA LUCIA SECOTI FILIZOLA,FEDERAL_REPRESENTATIVE,REDE
1900,EDUARDO JANZON AVALLONE NOGUEIRA,FEDERAL_REPRESENTATIVE,PODE
1901,MARIA CÉLIA RODRIGUES PACHECO,FEDERAL_REPRESENTATIVE,PODE
1902,FABRES LENE DE AQUINO DELMONDES,FEDERAL_REPRESENTATIVE,PODE
1903,SERGIO RICARDO RIBEIRO DE OLIVEIRA,FEDERAL_REPRESENTATIVE,PODE
1904,ADELAIDE CASTRO DE OLIVEIRA,FEDERAL_REPRESENTATIVE,PODE
1905,VALDECI ANTONIO DE PROENÇA,FEDERAL_REPRESENTATIVE,PODE
1906,PRISCILA SILVA SOUZA,FEDERAL_REPRESENTATIVE,PODE
1907,RENAN ELIAS GODINHO,FEDERAL_REPRESENTATIVE,PODE
1908,DÉBORA CRISTINA CHANTRE CARDOSO,FEDERAL_REPRESENTATIVE,PODE
1909,LUCIANO DA SILVA,FEDERAL_REPRESENTATIVE,PODE
1910,BRUNO AREVALO GANEM,FEDERAL_REPRESENTATIVE,PODE
1911,HENI OZI CUKIER,FEDERAL_REPRESENTATIVE,PODE
